482,feature_clicked,2025-02-24 02:45:52.553,2,web,chrome,5465
591,feature_viewed,2025-03-18 02:45:52.570,2,mobile,chrome,5009
457,feature_used,2025-03-16 02:45:52.570,2,web,iPhone,5336
631,feature_clicked,2025-03-09 02:45:52.570,2,mobile,iPhone,5080
306,feature_viewed,2025-03-17 02:45:52.593,2,mobile,iPad,5241
560,feature_used,2025-03-07 02:45:52.593,2,web,iPhone,5245
198,feature_used,2025-02-28 02:45:52.593,2,web,chrome,5453
696,feature_clicked,2025-03-02 02:45:52.593,2,mobile,Android,5302
438,feature_viewed,2025-03-25 02:45:52.597,2,tablet,chrome,5409
294,feature_viewed,2025-03-07 02:45:52.597,2,web,firefox,5121
242,feature_viewed,2025-03-21 02:45:52.617,2,tablet,iPad,5123
612,feature_used,2025-03-23 02:45:52.617,2,web,Android,5297
895,feature_clicked,2025-03-17 02:45:52.633,2,tablet,chrome,5122
873,feature_viewed,2025-03-25 02:45:52.637,2,mobile,chrome,5209
894,feature_viewed,2025-03-04 02:45:52.637,2,mobile,Android,5488
640,feature_clicked,2025-03-06 02:45:52.637,2,mobile,Android,5145
369,feature_clicked,2025-02-24 02:45:52.637,2,web,chrome,5008
396,feature_viewed,2025-03-20 02:45:52.637,2,mobile,iPhone,5401
478,feature_viewed,2025-02-28 02:45:52.637,2,web,iPhone,5455
272,feature_viewed,2025-03-20 02:45:52.640,2,web,chrome,5381
618,feature_used,2025-03-18 02:45:52.660,2,web,Android,5057
311,feature_clicked,2025-03-02 02:45:52.660,2,web,firefox,5452
202,feature_clicked,2025-03-16 02:45:52.660,2,web,iPhone,5167
160,feature_used,2025-03-17 02:45:52.660,2,tablet,iPad,5076
550,feature_clicked,2025-03-18 02:45:52.660,2,mobile,iPhone,5342
813,feature_viewed,2025-03-18 02:45:52.680,2,mobile,firefox,5496
804,feature_clicked,2025-03-18 02:45:52.680,2,web,firefox,5180
453,feature_used,2025-03-07 02:45:52.680,2,tablet,iPad,5053
692,feature_viewed,2025-03-01 02:45:52.703,2,web,firefox,5245
888,feature_used,2025-03-25 02:45:52.730,2,mobile,Android,5048
325,feature_used,2025-03-18 02:45:52.730,2,web,Android,5372
491,feature_clicked,2025-03-02 02:45:52.730,2,web,Android,5003
373,feature_viewed,2025-03-07 02:45:52.730,2,web,firefox,5129
208,feature_viewed,2025-03-02 02:45:52.733,2,web,iPad,5110
742,feature_clicked,2025-03-22 02:45:52.750,2,tablet,firefox,5239
868,feature_clicked,2025-03-15 02:45:52.750,2,web,iPhone,5411
946,feature_viewed,2025-03-11 02:45:52.753,2,web,chrome,5130
475,feature_used,2025-02-27 02:45:52.753,2,web,firefox,5003
422,feature_clicked,2025-03-14 02:45:52.753,2,web,firefox,5388
926,feature_clicked,2025-03-09 02:45:52.770,2,mobile,iPhone,5321
387,feature_viewed,2025-03-11 02:45:52.773,2,tablet,iPhone,5231
679,feature_clicked,2025-03-01 02:45:52.773,2,web,iPad,5107
978,feature_viewed,2025-02-28 02:45:52.800,2,mobile,iPad,5128
907,feature_used,2025-02-27 02:45:52.800,2,mobile,chrome,5089
816,feature_viewed,2025-03-10 02:45:52.800,2,web,chrome,5427
909,feature_viewed,2025-03-23 02:45:52.800,2,tablet,iPad,5130
531,feature_clicked,2025-03-11 02:45:52.800,2,mobile,chrome,5187
181,feature_viewed,2025-03-02 02:45:52.800,2,mobile,Android,5395
297,feature_used,2025-03-01 02:45:52.827,2,mobile,iPhone,5049
636,feature_clicked,2025-03-14 02:45:52.830,2,mobile,Android,5067
948,feature_used,2025-03-08 02:45:52.830,2,tablet,iPad,5324
746,feature_clicked,2025-03-18 02:45:52.830,2,web,chrome,5495
229,feature_viewed,2025-03-02 02:45:52.830,2,mobile,chrome,5300
970,feature_viewed,2025-03-04 02:45:52.850,2,web,firefox,5124
327,feature_clicked,2025-02-25 02:45:52.853,2,web,chrome,5259
433,feature_used,2025-03-17 02:45:52.853,2,tablet,iPad,5170
358,feature_viewed,2025-02-24 02:45:52.877,2,tablet,firefox,5145
160,feature_used,2025-02-28 02:45:52.877,2,web,Android,5349
410,feature_clicked,2025-03-11 02:45:52.903,2,mobile,chrome,5288
817,feature_viewed,2025-03-19 02:45:52.903,2,web,Android,5295
423,feature_clicked,2025-03-12 02:45:52.903,2,web,Android,5470
976,feature_viewed,2025-03-12 02:45:52.907,2,web,iPhone,5191
247,feature_viewed,2025-03-11 02:45:52.907,2,tablet,iPhone,5277
524,feature_viewed,2025-02-27 02:45:52.927,2,web,chrome,5015
612,feature_viewed,2025-02-25 02:45:52.950,2,mobile,Android,5027
267,feature_viewed,2025-03-17 02:45:52.950,2,web,firefox,5462
774,feature_used,2025-02-25 02:45:52.950,2,mobile,Android,5490
942,feature_used,2025-03-16 02:45:52.950,2,tablet,chrome,5357
136,feature_clicked,2025-03-24 02:45:52.950,2,mobile,iPhone,5126
855,feature_used,2025-03-04 02:45:52.953,2,web,Android,5034
839,feature_viewed,2025-03-23 02:45:52.973,2,mobile,Android,5239
269,feature_used,2025-03-05 02:45:52.973,2,web,Android,5089
230,feature_viewed,2025-03-09 02:45:52.973,2,mobile,iPhone,5195
877,feature_viewed,2025-03-05 02:45:52.977,2,web,iPhone,5054
810,feature_viewed,2025-03-06 02:45:52.977,2,tablet,iPhone,5328
338,feature_clicked,2025-03-13 02:45:52.977,2,web,firefox,5110
981,feature_clicked,2025-02-24 02:45:52.993,2,web,firefox,5381
784,feature_clicked,2025-03-10 02:45:52.997,2,web,chrome,5289
851,feature_viewed,2025-03-12 02:45:53.023,2,web,firefox,5071
718,feature_used,2025-03-15 02:45:53.023,2,tablet,chrome,5366
901,feature_viewed,2025-02-28 02:45:53.053,2,web,iPad,5450
526,feature_clicked,2025-03-22 02:45:53.053,2,mobile,firefox,5414
823,feature_clicked,2025-03-12 02:45:53.093,2,web,Android,5029
870,feature_used,2025-02-26 02:45:53.093,2,tablet,firefox,5127
814,feature_viewed,2025-02-27 02:45:53.093,2,tablet,iPad,5121
778,feature_used,2025-03-19 02:45:53.117,2,mobile,chrome,5244
360,feature_viewed,2025-03-12 02:45:53.117,2,tablet,firefox,5150
398,feature_viewed,2025-03-06 02:45:53.117,2,web,Android,5126
756,feature_clicked,2025-03-04 02:45:53.117,2,mobile,iPhone,5057
146,feature_viewed,2025-03-05 02:45:53.117,2,mobile,firefox,5462
912,feature_clicked,2025-03-21 02:45:53.120,2,mobile,iPhone,5168
101,feature_clicked,2025-03-14 02:45:53.120,2,web,chrome,5335
235,feature_clicked,2025-03-16 02:45:53.140,2,mobile,iPad,5151
168,feature_viewed,2025-03-04 02:45:53.167,2,web,firefox,5222
181,feature_viewed,2025-03-16 02:45:53.167,2,tablet,iPad,5467
827,feature_viewed,2025-03-05 02:45:53.190,2,tablet,chrome,5476
621,feature_viewed,2025-02-25 02:45:53.210,2,tablet,Android,5472
552,feature_clicked,2025-02-26 02:45:53.210,2,tablet,iPhone,5422
645,feature_clicked,2025-02-26 02:45:53.210,2,web,iPhone,5131
432,feature_used,2025-03-14 02:45:53.230,2,tablet,iPhone,5321
361,feature_used,2025-03-14 02:45:53.233,2,mobile,Android,5219
579,feature_viewed,2025-03-03 02:45:53.243,2,mobile,chrome,5303
437,feature_viewed,2025-03-05 02:45:53.243,2,web,firefox,5248
205,feature_viewed,2025-02-26 02:45:53.243,2,mobile,iPhone,5018
906,feature_viewed,2025-02-28 02:45:53.243,2,web,iPhone,5024
596,feature_viewed,2025-03-11 02:45:53.243,2,tablet,Android,5224
469,feature_viewed,2025-03-13 02:45:53.253,2,web,Android,5306
690,feature_clicked,2025-03-08 02:45:53.253,2,tablet,firefox,5124
916,feature_clicked,2025-03-24 02:45:53.253,2,web,chrome,5435
337,feature_used,2025-03-22 02:45:53.253,2,web,chrome,5194
133,feature_used,2025-02-25 02:45:53.253,2,web,chrome,5377
545,feature_viewed,2025-03-09 02:45:53.253,2,mobile,Android,5415
410,feature_used,2025-03-12 02:45:53.253,2,mobile,iPhone,5423
917,feature_viewed,2025-02-26 02:45:53.253,2,mobile,chrome,5011
271,feature_viewed,2025-03-22 02:45:53.253,2,mobile,firefox,5338
929,feature_viewed,2025-03-10 02:45:53.253,2,web,firefox,5059
714,feature_used,2025-03-25 02:45:53.257,2,web,Android,5121
590,feature_clicked,2025-03-21 02:45:53.267,2,web,firefox,5034
603,feature_used,2025-03-24 02:45:53.277,2,web,iPad,5203
104,feature_viewed,2025-03-02 02:45:53.280,2,web,iPad,5354
323,feature_clicked,2025-02-28 02:45:53.280,2,tablet,iPad,5265
344,feature_viewed,2025-02-24 02:45:53.280,2,web,Android,5314
202,feature_viewed,2025-02-26 02:45:53.280,2,mobile,Android,5361
404,feature_viewed,2025-02-27 02:45:53.290,2,tablet,Android,5015
217,feature_viewed,2025-02-26 02:45:53.290,2,mobile,iPhone,5107
767,feature_viewed,2025-03-08 02:45:53.290,2,web,chrome,5498
367,feature_viewed,2025-03-02 02:45:53.303,2,web,iPad,5099
600,feature_clicked,2025-02-25 02:45:53.303,2,tablet,iPhone,5359
541,feature_used,2025-02-27 02:45:53.303,2,mobile,chrome,5239
600,feature_used,2025-03-19 02:45:53.307,2,tablet,iPhone,5486
990,feature_clicked,2025-03-17 02:45:53.307,2,mobile,iPad,5138
159,feature_viewed,2025-03-25 02:45:53.307,2,tablet,iPad,5119
710,feature_used,2025-03-15 02:45:53.307,2,tablet,chrome,5459
967,feature_viewed,2025-03-10 02:45:53.307,2,mobile,iPhone,5297
316,feature_used,2025-03-16 02:45:53.317,2,web,firefox,5117
506,feature_used,2025-03-24 02:45:53.317,2,web,iPhone,5406
612,feature_viewed,2025-03-10 02:45:53.330,2,tablet,firefox,5327
626,feature_used,2025-03-13 02:45:53.330,2,tablet,chrome,5000
572,feature_viewed,2025-03-02 02:45:53.330,2,tablet,Android,5105
849,feature_used,2025-03-21 02:45:53.330,2,mobile,chrome,5053
305,feature_viewed,2025-03-24 02:45:53.343,2,mobile,iPhone,5292
626,feature_used,2025-02-26 02:45:53.343,2,web,firefox,5137
502,feature_clicked,2025-03-09 02:45:53.347,2,web,iPhone,5391
731,feature_used,2025-03-19 02:45:53.357,2,web,chrome,5102
250,feature_viewed,2025-03-20 02:45:53.357,2,tablet,iPad,5301
345,feature_viewed,2025-02-25 02:45:53.357,2,mobile,Android,5050
697,feature_viewed,2025-03-10 02:45:53.357,2,tablet,chrome,5147
216,feature_clicked,2025-03-03 02:45:53.360,2,web,Android,5464
924,feature_viewed,2025-02-25 02:45:53.360,2,mobile,iPhone,5181
244,feature_used,2025-03-19 02:45:53.360,2,web,iPhone,5476
552,feature_viewed,2025-03-19 02:45:53.360,2,mobile,chrome,5430
350,feature_viewed,2025-03-13 02:45:53.360,2,tablet,Android,5188
820,feature_viewed,2025-03-01 02:45:53.360,2,tablet,iPad,5289
443,feature_viewed,2025-03-07 02:45:53.370,2,mobile,iPhone,5104
773,feature_viewed,2025-03-23 02:45:53.370,2,web,iPhone,5355
816,feature_viewed,2025-03-15 02:45:53.383,2,mobile,chrome,5090
391,feature_viewed,2025-02-26 02:45:53.390,2,web,Android,5198
344,feature_used,2025-03-12 02:45:53.393,2,mobile,Android,5009
490,feature_viewed,2025-03-16 02:45:53.393,2,web,Android,5186
699,feature_viewed,2025-03-12 02:45:53.393,2,mobile,iPhone,5464
894,feature_clicked,2025-03-23 02:45:53.407,2,mobile,Android,5192
780,feature_viewed,2025-03-13 02:45:53.407,2,mobile,iPhone,5405
717,feature_clicked,2025-03-08 02:45:53.407,2,mobile,firefox,5337
389,feature_clicked,2025-03-19 02:45:53.407,2,web,chrome,5382
466,feature_clicked,2025-03-09 02:45:53.410,2,mobile,Android,5434
139,feature_clicked,2025-02-24 02:45:53.420,2,mobile,firefox,5483
522,feature_used,2025-02-24 02:45:53.420,2,tablet,iPhone,5279
606,feature_clicked,2025-03-03 02:45:53.433,2,web,firefox,5020
734,feature_viewed,2025-03-23 02:45:53.433,2,tablet,chrome,5450
672,feature_used,2025-03-02 02:45:53.433,2,web,chrome,5041
635,feature_clicked,2025-03-22 02:45:53.443,2,tablet,iPad,5240
113,feature_clicked,2025-03-10 02:45:53.443,2,web,Android,5402
673,feature_clicked,2025-02-24 02:45:53.443,2,web,chrome,5322
826,feature_viewed,2025-03-13 02:45:53.463,2,mobile,firefox,5066
744,feature_viewed,2025-03-20 02:45:53.463,2,web,Android,5001
206,feature_used,2025-03-19 02:45:53.480,2,mobile,Android,5116
991,feature_clicked,2025-02-26 02:45:53.480,2,web,iPad,5321
617,feature_viewed,2025-03-24 02:45:53.500,2,web,chrome,5183
386,feature_clicked,2025-03-11 02:45:53.500,2,tablet,chrome,5452
969,feature_viewed,2025-03-19 02:45:53.503,2,web,firefox,5488
798,feature_clicked,2025-03-17 02:45:53.503,2,web,chrome,5368
460,feature_used,2025-02-25 02:45:53.503,2,web,iPhone,5232
483,feature_clicked,2025-02-25 02:45:53.503,2,web,Android,5367
464,feature_viewed,2025-03-25 02:45:53.503,2,web,Android,5439
608,feature_used,2025-03-10 02:45:53.507,2,web,Android,5126
704,feature_viewed,2025-03-08 02:45:53.507,2,tablet,chrome,5451
688,feature_viewed,2025-03-13 02:45:53.510,2,web,iPad,5366
283,feature_clicked,2025-03-08 02:45:53.510,2,web,Android,5094
105,feature_used,2025-03-25 02:45:53.510,2,mobile,iPad,5458
895,feature_used,2025-03-07 02:45:53.510,2,web,chrome,5368
740,feature_viewed,2025-03-19 02:45:53.510,2,mobile,iPhone,5200
619,feature_clicked,2025-03-06 02:45:53.510,2,web,chrome,5323
905,feature_clicked,2025-02-24 02:45:53.510,2,web,chrome,5278
998,feature_viewed,2025-03-17 02:45:53.510,2,web,iPad,5063
576,feature_clicked,2025-03-01 02:45:53.513,2,tablet,iPhone,5443
842,feature_clicked,2025-03-10 02:45:53.513,2,web,chrome,5339
653,feature_viewed,2025-03-18 02:45:53.513,2,web,iPhone,5358
370,feature_clicked,2025-03-18 02:45:53.513,2,tablet,iPhone,5312
593,feature_clicked,2025-03-04 02:45:53.513,2,tablet,chrome,5004
526,feature_viewed,2025-03-09 02:45:53.513,2,mobile,chrome,5212
146,feature_clicked,2025-03-14 02:45:53.517,2,web,iPhone,5107
459,feature_used,2025-03-13 02:45:53.517,2,web,chrome,5033
616,feature_clicked,2025-03-11 02:45:53.517,2,web,firefox,5191
206,feature_viewed,2025-03-04 02:45:53.520,2,mobile,iPhone,5177
554,feature_viewed,2025-03-18 02:45:53.520,2,tablet,Android,5198
436,feature_viewed,2025-02-28 02:45:53.520,2,web,chrome,5035
268,feature_clicked,2025-03-19 02:45:53.520,2,web,iPad,5376
172,feature_viewed,2025-02-28 02:45:53.520,2,mobile,iPad,5424
621,feature_viewed,2025-03-03 02:45:53.520,2,web,firefox,5393
604,feature_used,2025-02-24 02:45:53.520,2,mobile,Android,5103
980,feature_viewed,2025-03-21 02:45:53.520,2,mobile,iPad,5483
752,feature_viewed,2025-03-07 02:45:53.520,2,web,chrome,5084
624,feature_viewed,2025-03-06 02:45:53.523,2,mobile,iPad,5049
689,feature_clicked,2025-03-07 02:45:53.523,2,web,iPhone,5310
599,feature_viewed,2025-02-27 02:45:53.523,2,web,chrome,5022
630,feature_used,2025-03-21 02:45:53.523,2,web,firefox,5431
734,feature_clicked,2025-03-04 02:45:53.523,2,mobile,Android,5263
149,feature_viewed,2025-03-08 02:45:53.523,2,mobile,iPad,5295
703,feature_viewed,2025-03-19 02:45:53.527,2,tablet,iPhone,5450
493,feature_used,2025-02-24 02:45:53.527,2,web,chrome,5013
111,feature_used,2025-02-24 02:45:53.527,2,web,iPad,5193
139,feature_used,2025-03-13 02:45:53.527,2,web,iPad,5476
636,feature_clicked,2025-03-25 02:45:53.527,2,tablet,Android,5477
205,feature_viewed,2025-03-17 02:45:53.527,2,tablet,chrome,5081
201,feature_clicked,2025-03-10 02:45:53.527,2,mobile,Android,5270
507,feature_viewed,2025-03-21 02:45:53.527,2,web,Android,5284
839,feature_viewed,2025-03-06 02:45:53.530,2,web,firefox,5491
192,feature_viewed,2025-03-21 02:45:53.530,2,tablet,iPad,5192
289,feature_clicked,2025-02-24 02:45:53.530,2,web,chrome,5144
204,feature_clicked,2025-03-13 02:45:53.530,2,mobile,chrome,5422
912,feature_used,2025-03-20 02:45:53.533,2,web,iPhone,5096
229,feature_viewed,2025-03-11 02:45:53.533,2,web,Android,5494
183,feature_viewed,2025-03-04 02:45:53.533,2,mobile,iPhone,5080
771,feature_viewed,2025-03-14 02:45:53.533,2,tablet,firefox,5035
171,feature_viewed,2025-03-12 02:45:53.533,2,mobile,iPad,5194
843,feature_clicked,2025-03-16 02:45:53.533,2,mobile,iPhone,5064
323,feature_used,2025-03-08 02:45:53.537,2,web,iPad,5294
897,feature_viewed,2025-03-16 02:45:53.537,2,web,iPad,5425
754,feature_clicked,2025-03-03 02:45:53.537,2,web,firefox,5337
381,feature_used,2025-03-10 02:45:53.537,2,web,chrome,5412
792,feature_used,2025-03-01 02:45:53.537,2,tablet,iPad,5031
102,feature_viewed,2025-03-16 02:45:53.537,2,mobile,iPhone,5235
227,feature_used,2025-03-04 02:45:53.537,2,tablet,firefox,5239
983,feature_viewed,2025-03-24 02:45:53.540,2,web,iPad,5488
191,feature_used,2025-03-03 02:45:53.540,2,web,Android,5492
380,feature_clicked,2025-02-24 02:45:53.540,2,web,chrome,5164
576,feature_viewed,2025-03-24 02:45:53.540,2,tablet,firefox,5258
974,feature_used,2025-03-04 02:45:53.540,2,mobile,iPhone,5414
536,feature_used,2025-03-09 02:45:53.540,2,web,Android,5262
772,feature_viewed,2025-03-13 02:45:53.540,2,mobile,Android,5141
437,feature_used,2025-03-06 02:45:53.540,2,web,iPhone,5230
694,feature_clicked,2025-03-20 02:45:53.543,2,tablet,firefox,5448
640,feature_used,2025-03-12 02:45:53.543,2,mobile,iPhone,5363
744,feature_viewed,2025-03-19 02:45:53.543,2,mobile,chrome,5285
655,feature_clicked,2025-02-28 02:46:25.913,2,mobile,chrome,5141
222,feature_viewed,2025-03-12 02:46:25.920,2,web,chrome,5091
281,feature_viewed,2025-02-28 02:46:25.920,2,mobile,Android,5113
911,feature_clicked,2025-03-12 02:46:25.920,2,web,iPhone,5054
832,feature_viewed,2025-02-26 02:46:25.923,2,tablet,Android,5081
838,feature_used,2025-03-08 02:46:25.923,2,mobile,iPhone,5394
613,feature_clicked,2025-03-13 02:46:25.923,2,web,chrome,5296
300,feature_clicked,2025-02-28 02:46:25.923,2,web,Android,5480
671,feature_viewed,2025-03-13 02:46:25.927,2,mobile,firefox,5276
266,feature_clicked,2025-02-28 02:46:25.927,2,web,firefox,5256
563,feature_viewed,2025-03-24 02:46:25.927,2,mobile,iPad,5334
647,feature_viewed,2025-03-13 02:46:25.927,2,mobile,Android,5220
414,feature_viewed,2025-03-19 02:46:25.930,2,web,iPad,5226
202,feature_used,2025-02-25 02:46:25.930,2,mobile,iPad,5490
180,feature_viewed,2025-03-06 02:46:25.930,2,tablet,chrome,5229
974,feature_viewed,2025-03-25 02:46:25.930,2,mobile,chrome,5140
942,feature_clicked,2025-03-10 02:46:25.947,2,web,firefox,5326
637,feature_clicked,2025-03-05 02:46:25.947,2,tablet,iPhone,5262
940,feature_viewed,2025-03-14 02:46:25.967,2,tablet,chrome,5290
450,feature_used,2025-03-06 02:46:25.970,2,tablet,Android,5291
322,feature_clicked,2025-02-26 02:46:25.970,2,tablet,Android,5494
675,feature_viewed,2025-03-16 02:46:25.970,2,mobile,chrome,5250
763,feature_viewed,2025-03-23 02:46:25.997,2,mobile,chrome,5138
500,feature_clicked,2025-03-18 02:46:25.997,2,tablet,chrome,5462
880,feature_used,2025-03-10 02:46:26.000,2,tablet,Android,5157
996,feature_viewed,2025-03-07 02:46:26.000,2,mobile,iPhone,5340
663,feature_clicked,2025-03-10 02:46:26.000,2,web,iPad,5058
305,feature_used,2025-03-17 02:46:26.000,2,mobile,iPad,5181
638,feature_clicked,2025-03-02 02:46:26.010,2,mobile,iPad,5120
270,feature_clicked,2025-03-14 02:46:26.010,2,mobile,iPad,5181
403,feature_clicked,2025-03-21 02:46:26.010,2,web,iPad,5000
313,feature_clicked,2025-03-15 02:46:26.010,2,mobile,iPhone,5393
774,feature_used,2025-03-22 02:46:26.013,2,tablet,chrome,5101
824,feature_viewed,2025-03-09 02:46:26.013,2,tablet,chrome,5498
173,feature_used,2025-03-18 02:46:26.013,2,web,iPad,5168
606,feature_viewed,2025-03-20 02:46:26.013,2,web,iPhone,5463
421,feature_viewed,2025-03-05 02:46:26.027,2,tablet,firefox,5115
509,feature_clicked,2025-03-21 02:46:26.030,2,web,iPad,5167
642,feature_used,2025-03-02 02:46:26.040,2,mobile,Android,5026
567,feature_clicked,2025-02-28 02:46:26.040,2,web,chrome,5065
282,feature_used,2025-03-17 02:46:26.040,2,web,Android,5224
485,feature_used,2025-03-12 02:46:26.060,2,mobile,iPhone,5471
330,feature_used,2025-03-21 02:46:26.060,2,web,Android,5420
330,feature_clicked,2025-03-25 02:46:26.060,2,mobile,iPhone,5074
543,feature_clicked,2025-03-08 02:46:26.060,2,mobile,chrome,5050
184,feature_used,2025-03-05 02:46:26.077,2,tablet,iPhone,5117
275,feature_used,2025-03-10 02:46:26.097,2,web,chrome,5419
166,feature_viewed,2025-03-18 02:46:26.100,2,tablet,chrome,5210
524,feature_viewed,2025-03-01 02:46:26.100,2,web,firefox,5261
193,feature_used,2025-03-22 02:46:26.100,2,web,iPad,5170
664,feature_viewed,2025-03-09 02:46:26.100,2,mobile,chrome,5361
307,feature_viewed,2025-03-03 02:46:26.100,2,web,firefox,5436
438,feature_viewed,2025-03-03 02:46:26.100,2,web,chrome,5147
570,feature_used,2025-03-18 02:46:26.120,2,web,iPhone,5473
